UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
38667,83619,,08-04-2020,"Interesting read from @BlueYonder_AI. Retailers/distributors have always calculated the amount of ""safety stock"" needed to meet unexpected surges in consumer demand, but very few were able to predict consumers would want their own safety stock. https://t.co/9htwkj9DNi",Extremely Positive
38668,83620,"ÃT: 40.755893,-73.985638",08-04-2020,Excited ... IÂll be moderating a panel @BattleFinAI Virtual Discovery Day on 4/16. Changes in Consumer Behavior After Covid-19. IÂve been getting requests for a ton of data sources to track Coronavirus,Positive
38671,83623,"Brisbane, Australia",08-04-2020,"Corporate Oz is in serious trouble thanks to COVID-19, but itÂs trouble that has been made worse by a generation of CEOs, directors, MBA-badged management consultants and private equiteers undermining our resilience Â grabbing short-term profits and ramping up share prices",Extremely Negative
38673,83625,"Sydney, Australia",08-04-2020,"US equity markets remained upbeat amid optimism that the pace of new COVID-19 cases may be slowing. The S&amp;P500 is currently up 3.4%, the AUD and NZD following suit. Oil prices and bond yields are also higher. https://t.co/Xicy2asEUq",Positive
38674,83626,Nevada Las Vegas Junius St.,08-04-2020,"researchlive: Various studies have been launched in response to the outbreak of Covid-19 and its impact on consumer attitudes and behaviour. 

We've been keeping track of what research is being conducted, and the list is growing daily. #mrx #COVID19

Â https://t.co/r2SrPwwy60",Positive
38675,83627,"Driftwood, Texas",08-04-2020,"Funny thing, you go to the grocery store and you know who the trumpers are. They are the ones not wearing masks or following social distancing guidelines. As usual the libs will save them from their ignorance. https://t.co/cM7iWC29No via @TPM",Positive
38676,83628,"Illinois, USA",08-04-2020,"Competent governments must plan for the restart of the consumer economy. Duty. 
Wall Street is completely irrational about how quickly we'll bounce back.  Greed. 
The # of cases in my county are still growing a double digit % DAILY. Reality. #coronavirus",Negative
38677,83629,,08-04-2020,My friends celebrating Valentines during COVID 19 with the drop of prices from the hotels ???,Extremely Positive
38679,83631,"Washington, D.C.",08-04-2020,Consumer advocates say Congress has not done enough to protect children from getting COVID-19 or suffering from the pandemicÂs societal impacts. https://t.co/qfEeRQMDRc,Negative
38680,83632,"Boulder, Colorado",08-04-2020,"NEW BLOG POST ? weÂre discussing how to keep yourself, your family, and others safe while grocery shopping and when you get home. Plus, 7 days of simple, inspired meals for dinner this week!

https://t.co/eDuTew0qYp",Extremely Positive
38682,83634,"Bristol, UK",08-04-2020,"#MENA countries face a dual shock from the #Covid19 pandemic &amp; a collapse in oil prices; they should focus first on responding to the health emergency &amp; economic depression, postponing fiscal consolidation, @rabah_arezki @ERFlatest @voxeu https://t.co/UugS1LoBxP",Extremely Negative
38683,83635,"Berlin, Germany",08-04-2020,Women: Your #coronavirus symptoms and post viral recovery may be affected by your menstrual cycle. I can confirm the experience by days mentioned in this study to a T. https://t.co/qLJaxa0VSP,Negative
38685,83637,Canada,08-04-2020,"My comments on the impact of COVID-19 on global economy and asset prices #StockMarketCrash2020 #COVID19 #GlobalPandemic #DowJones
https://t.co/kZ1HbTICbw",Positive
38686,83638,"London, UK",08-04-2020,People are likely to lose their jobs amp they ve been told to isolate stay home So Nearly 4 million Americans went out and bought firearms Do they think that causes zombies Or maybe the neighbors are coming for their,Negative
38687,83639,Ohio,08-04-2020,"First Wuhan/COVID-19/SARS-CoV-2/Coronavirus grocery pickup.  Pretty smooth.  Looking forward to opening the Ohio economy, @GovMikeDeWine. (@ Giant Eagle Supermarket in Cuyahoga Falls, OH) https://t.co/VTPw5nYnFn https://t.co/uIzfWes7SL",Positive
38688,83640,"Washington, DC",08-04-2020,"NEWS: @SenGaryPeters announces proposal to grant healthcare workers, grocery store clerks &amp; other essential workers hazard pay as they work through this pandemic.

The ÂCOVID-19 Heroes FundÂ would also include a frontline workforce recruitment program.

https://t.co/ieYPNvvUZW",Extremely Positive
38690,83642,Global,08-04-2020,Saudi Arabia's attempt to negotiate a global pact with Russia to rescue oil prices from the #coronavirus crisis will climax tomorrow when #OPEC and other key countries meet virtually to determine production cuts. Read today's April 8 #COVID19 Daily Update: https://t.co/iMybxICBDQ https://t.co/qlA9wzLgbd,Negative
38691,83643,Global,08-04-2020,"Department stores lead a group of consumer companies that have seen their odds of default spike over the past month, the latest indication that #COVID19 challenges are mounting for an already struggling group of retailers. #coronavirus https://t.co/5LiQGZB8Cq https://t.co/cGLKN9uza1",Negative
38692,83644,"Florida, USA",08-04-2020,Heard from another recently that some lady walked into the grocery store and started coughing all over the food on purpose. Like what the hell?! #coronavirus,Negative
38694,83646,"Bismarck, ND",08-04-2020,We promise we're not hoarding. Who could have know that donations into our #museumcollections years ago would relate to items in high-demand during the current #coronavirus pandemic? This unstaged photo is real museum objects in their proper storage places. #toiletpaper #wetwipes https://t.co/fg51TPA5Ex,Positive
38695,83647,"Mariposa, California",08-04-2020,"Following the California Judicial CouncilÂs Emergency Eviction Rule, Attorney General Becerra Issues Updated Consumer Alert for Tenants Affected by COVID-19
https://t.co/wIUigLU1Aw",Extremely Negative
38697,83649,"St. Louis, Missouri",08-04-2020,"Live #coronavirus updates:

- More than half of Franklin County's 62 cases are connected to a single nursing home
- Illinois distilleries will get a tax break if they're making hand sanitizer
- For Leonard Wood can test for COVID-19 on base

https://t.co/hyloboWtyY",Positive
38699,83651,"Kampala, Uganda",08-04-2020,"After COVID 19,
Are we expecting economic recession like the 2008?
We must strike fast,build consumer confidence and financing businesses to overcome unprecedented losses,Health and more policy reforms.
Already Crude oil prices have fallen by 54% thus a global economic slowdown. https://t.co/HAyOckIulT",Extremely Negative
38700,83652,"Colorado, USA",08-04-2020,"During this uncertain time, consumer shopping behavior has shifted to meet the needs of more time spent at home for the whole family. Here is how that shift in consumer behavior is impacting e-commerce. #ecommerce #coronavirus #ecommercenews https://t.co/Vv2pa1deKq https://t.co/ZlDY3oRSab",Negative
38701,83653,,08-04-2020,"Sister works at a pharmacy counter in a supermarket. No social distancing, no protection. She is now in isolation with her partner age 40, who has suspected Covid-19. HeÂs been poorly for a fortnight. ?",Extremely Negative
38702,83654,,08-04-2020,@sainsburys IÂm on the extremely vulnerable list. Had letters from the govt &amp; NHS. Still not recognised on any supermarket websites. Must stay in for 12 weeks but canÂt get shopping delivered ???? #vulnerable #coronavirus,Negative
38703,83655,Boston College '17,08-04-2020,"All I want is a COVID-19 vaccine, high turnip prices in Animal Crossing, and Bernie Sanders. Is that too much to ask for?",Positive
38705,83657,"Bentonville, Arkansas",08-04-2020,"@patrickcobb Patrick, We will work to keep our stores stocked and prices fair. As one would expect, paper products, cleaning supplies and other items are in high demand as customers prepare for the possible impact of COVID-19.",Positive
38706,83658,Barrow-in-Furness,08-04-2020,"Thank you to everyone who is working through this crisis. All the NHS, supermarket workers, refuse collectors, police and many, many more, you are true heroes. We are working on a new video which will be released this week. Stay safe. x
#coronavirus https://t.co/JRIo7zencY",Positive
38708,83660,,08-04-2020,"Dont spam us with false assurances ""Dear Consumer, BESCOM works 24*7 to ensure uniterrupted electricity. During COVID-19 pandemic, we wish #StayHomeStaySafe""
Finally BESCOM is the worst electricity provider in India!! worst infra, customer care @CMofKarnataka @NammaBESCOM",Extremely Positive
38710,83662,Leiden,08-04-2020,Food prices soar under threat in Ofcourse I don t want to increase prices but what choice do I have Everyone needs food but there s less available in the market Soon only wealthy people might be able to eat,Positive
38711,83663,"Sullivan's Island, SC",08-04-2020,"Besides the obvious toilet paper, what have you had trouble find at the grocery store? #SocialDistancing",Negative
38712,83664,Pune,08-04-2020,Demand is up 25% in the consumer goods sector due to #COVID19-driven stockpiling Â showing the gaps in todayÂs #supplychain strategy. https://t.co/fEUFz334l5,Negative
38713,83665,United Kingdom/Kazakhstan,08-04-2020,"From my local Facebook group. One @metpoliceuk officer off work with COVID-19, so her husband (also a @metpoliceuk) officer goes to the supermarket for them. 
I thought even idiots could understand the advice not to go out if you or anyone in your household has it. Clearly not. https://t.co/n2C9TaOPHB",Positive
38714,83666,,08-04-2020,@Staples I know you are all doing the best you can to get products to the consumer. Are you experiencing big delays in shipping? Several of my orders were just delayed and i'm guessing COVID-19?,Positive
38715,83667,,08-04-2020,"Consumer demand for online shopping is in hyperdrive due to the pandemic, but are brands ready? It's make or break time for #eCommerce for brands. My POV on @ForbesCMO 
https://t.co/skMVSXkJPD https://t.co/HHrM1WrTZp",Positive
38717,83669,"Salt Lake City, UT",08-04-2020,"""what do healthcare consumers think of this emerging new way of engaging with their care providers?""

Thanks @SiwickiHealthIT/@HealthITNews for sharing new @SYKES_Global consumer survey learnings: https://t.co/xuNuXLfU02

#telehealth #telemedicine #healthcaretech #digitalhealth",Extremely Positive
38718,83670,Mother Earth,08-04-2020,"NATL POLL via @CSPI: 9 out of 10 consumers agree #paidsickdays for grocery store workers are important for protecting shoppers, workers' health &amp; livelihood &amp; slowing the spread of COVID-19. Time for Congress to close the #FFCRA #paidleave gap! https://t.co/oxnUl8fT6Z",Extremely Positive
38720,83672,"Ahmadabad City, India",08-04-2020,#coronavirus Man booked under section 188 and 135 of IPC for not wearing mask and for not having other items like sanitizer with in Shahibaugh area of the city. His vehicle was also detained.@timesofindia .@AhmedabadPolice,Negative
38722,83674,,08-04-2020,Car Care and Maintenance During Coronavirus - Consumer Reporrts https://t.co/djKiznRoaB,Positive
38723,83675,"Redfern, Sydney",08-04-2020,"@AndyYork8 @iRorschachBot @TheTattooedProf I'm limiting my grocery shopping to once per week. I'd like to go longer in between shops, but I need to restock my fresh fruit weekly. A friend of mine who works in a supermarket told me she's crying at work eve",Positive
38724,83676,Brooklyn,08-04-2020,"@dk_barnes1 ItÂs because blacks have more compromised immune systems and higher underlying diseases... ie: HBP, diabetes, upper respiratory diseases etc... statistics shows",Positive
38725,83677,"Tennessee, USA",08-04-2020,Is there a way to petition the petroleum companies to keep fuel prices where they are when this quarantine is lifted. ThereÂs no reason itÂs needs to be that high if they can deal with it now.. #WednesdayThoughts #QuarantineConfessions #lockdownextension #COVID #coronavirus,Negative
38727,83679,"Lyon, France",08-04-2020,"Who said they had to be clinical white? And better SOME protection against the #coronavirus than none, despite what we are told. Also protects others maybe. #Homemade #mask with a handkerchief, rubber bands and a Kleenex. Good to go in the supermarket! #COVID19 https://t.co/Cou7NahJsq",Extremely Positive
38728,83680,"Washington, DC",08-04-2020,Consumer companies that were set to sponsor the #Olympics2020 in Tokyo are breathing a sigh of relief as the event's delay until 2021 will let them keep focus on responding to the #CoronavirusPandemic https://t.co/RWYZwOzDRr https://t.co/Csug7mtolb,Positive
